source,user_id,class,scenario_id,title_zh,tte_h,tte_p05_h,tte_p50_h,tte_p95_h
user_behavior_daily,465.0,1.0,,,164.6655231560892,,,
user_behavior_daily,466.0,3.0,,,54.23728813559322,,,
user_behavior_daily,467.0,4.0,,,40.86845466155811,,,
user_behavior_daily,468.0,3.0,,,67.89250353606789,,,
user_behavior_daily,469.0,4.0,,,49.97397188964081,,,
user_behavior_daily,470.0,1.0,,,177.44916820702403,,,
user_behavior_daily,471.0,3.0,,,68.76790830945559,,,
user_behavior_daily,472.0,5.0,,,39.151712887438826,,,
user_behavior_daily,473.0,2.0,,,137.73314203730274,,,
user_behavior_daily,474.0,3.0,,,59.07692307692308,,,
user_behavior_daily,475.0,3.0,,,57.93602896801448,,,
user_behavior_daily,476.0,4.0,,,43.616537937301224,,,
user_behavior_daily,477.0,4.0,,,45.95500239348971,,,
user_behavior_daily,478.0,3.0,,,73.00380228136882,,,
user_behavior_daily,479.0,3.0,,,54.57646389994315,,,
user_behavior_daily,480.0,3.0,,,57.10886377156454,,,
user_behavior_daily,481.0,2.0,,,100.62893081761008,,,
user_behavior_daily,482.0,5.0,,,35.33308796466691,,,
user_behavior_daily,483.0,5.0,,,33.672395650648895,,,
user_behavior_daily,484.0,1.0,,,204.25531914893617,,,
user_behavior_daily,485.0,4.0,,,51.25467164975974,,,
user_behavior_daily,486.0,1.0,,,230.21582733812951,,,
user_behavior_daily,487.0,2.0,,,129.90527740189444,,,
user_behavior_daily,488.0,3.0,,,55.36332179930796,,,
user_behavior_daily,489.0,4.0,,,51.00956429330499,,,
user_behavior_daily,490.0,5.0,,,39.95006242197253,,,
user_behavior_daily,491.0,4.0,,,42.123738481790255,,,
user_behavior_daily,492.0,2.0,,,101.26582278481013,,,
user_behavior_daily,493.0,1.0,,,161.61616161616163,,,
user_behavior_daily,494.0,4.0,,,50.7399577167019,,,
user_behavior_daily,495.0,2.0,,,81.63265306122449,,,
user_behavior_daily,496.0,5.0,,,32.78688524590164,,,
user_behavior_daily,497.0,3.0,,,64.0,,,
user_behavior_daily,498.0,2.0,,,104.5751633986928,,,
user_behavior_daily,499.0,3.0,,,70.79646017699115,,,
user_behavior_daily,500.0,2.0,,,97.165991902834,,,
user_behavior_daily,501.0,1.0,,,260.1626016260163,,,
user_behavior_daily,502.0,4.0,,,47.59543877045117,,,
user_behavior_daily,503.0,5.0,,,36.03603603603604,,,
user_behavior_daily,504.0,3.0,,,74.36096049573973,,,
user_behavior_daily,505.0,5.0,,,33.5781741867786,,,
user_behavior_daily,506.0,4.0,,,40.03336113427856,,,
user_behavior_daily,507.0,3.0,,,68.18181818181819,,,
user_behavior_daily,508.0,1.0,,,301.8867924528302,,,
user_behavior_daily,509.0,3.0,,,55.172413793103445,,,
user_behavior_daily,510.0,5.0,,,38.20135296458416,,,
user_behavior_daily,511.0,3.0,,,54.32937181663837,,,
user_behavior_daily,512.0,5.0,,,32.97835795259361,,,
user_behavior_daily,513.0,1.0,,,217.1945701357466,,,
user_behavior_daily,514.0,2.0,,,98.46153846153844,,,
user_behavior_daily,515.0,4.0,,,48.38709677419355,,,
user_behavior_daily,516.0,2.0,,,80.87615838247683,,,
user_behavior_daily,517.0,2.0,,,102.12765957446808,,,
user_behavior_daily,518.0,1.0,,,162.16216216216216,,,
user_behavior_daily,519.0,5.0,,,34.53237410071942,,,
user_behavior_daily,520.0,2.0,,,85.4853072128228,,,
user_behavior_daily,521.0,4.0,,,40.60913705583757,,,
user_behavior_daily,522.0,1.0,,,179.4392523364486,,,
user_behavior_daily,523.0,4.0,,,51.91995673336939,,,
user_behavior_daily,524.0,5.0,,,36.59931376286695,,,
user_behavior_daily,525.0,3.0,,,69.06474820143885,,,
user_behavior_daily,526.0,3.0,,,58.32320777642771,,,
user_behavior_daily,527.0,2.0,,,139.33236574746007,,,
user_behavior_daily,528.0,1.0,,,206.0085836909871,,,
user_behavior_daily,529.0,2.0,,,119.8501872659176,,,
user_behavior_daily,530.0,3.0,,,58.57230018303843,,,
user_behavior_daily,531.0,5.0,,,36.51578546976037,,,
user_behavior_daily,532.0,4.0,,,48.314041268243585,,,
user_behavior_daily,533.0,4.0,,,43.51767905711695,,,
user_behavior_daily,534.0,3.0,,,75.23510971786834,,,
user_behavior_daily,535.0,4.0,,,45.99904168663153,,,
user_behavior_daily,536.0,2.0,,,102.4546424759872,,,
user_behavior_daily,537.0,3.0,,,62.82722513089005,,,
user_behavior_daily,538.0,5.0,,,35.92814371257485,,,
user_behavior_daily,539.0,5.0,,,36.391205458680815,,,
user_behavior_daily,540.0,5.0,,,33.48447854900593,,,
user_behavior_daily,541.0,5.0,,,34.07880724174654,,,
user_behavior_daily,542.0,2.0,,,129.72972972972974,,,
user_behavior_daily,543.0,3.0,,,73.45065034429992,,,
user_behavior_daily,544.0,3.0,,,59.4059405940594,,,
user_behavior_daily,545.0,5.0,,,36.46031143182682,,,
user_behavior_daily,546.0,1.0,,,265.1933701657459,,,
user_behavior_daily,547.0,3.0,,,54.857142857142854,,,
user_behavior_daily,548.0,2.0,,,145.89665653495442,,,
user_behavior_daily,549.0,4.0,,,44.5475638051044,,,
user_behavior_daily,550.0,2.0,,,91.69054441260744,,,
user_behavior_daily,551.0,4.0,,,48.38709677419355,,,
user_behavior_daily,552.0,2.0,,,86.48648648648648,,,
user_behavior_daily,553.0,2.0,,,158.67768595041323,,,
user_behavior_daily,554.0,4.0,,,46.10951008645533,,,
user_behavior_daily,555.0,4.0,,,44.28044280442805,,,
user_behavior_daily,556.0,3.0,,,58.7875076546234,,,
user_behavior_daily,557.0,2.0,,,153.60000000000002,,,
user_behavior_daily,558.0,3.0,,,68.9655172413793,,,
user_behavior_daily,559.0,4.0,,,47.1281296023564,,,
user_behavior_daily,560.0,5.0,,,32.94440631434455,,,
user_behavior_daily,561.0,4.0,,,42.76169265033408,,,
user_behavior_daily,562.0,2.0,,,80.80808080808082,,,
user_behavior_daily,563.0,1.0,,,188.9763779527559,,,
user_behavior_daily,564.0,1.0,,,218.1818181818182,,,
user_behavior_daily,565.0,3.0,,,75.47169811320755,,,
user_behavior_daily,566.0,1.0,,,207.7922077922078,,,
user_behavior_daily,567.0,2.0,,,84.80565371024734,,,
user_behavior_daily,568.0,1.0,,,307.69230769230774,,,
user_behavior_daily,569.0,3.0,,,62.45933636955107,,,
user_behavior_daily,570.0,4.0,,,44.01650618982118,,,
user_behavior_daily,571.0,4.0,,,49.79253112033196,,,
user_behavior_daily,572.0,4.0,,,43.068640646029614,,,
user_behavior_daily,573.0,3.0,,,54.638588503130336,,,
user_behavior_daily,574.0,5.0,,,33.58992302309307,,,
user_behavior_daily,575.0,5.0,,,37.33955659276546,,,
user_behavior_daily,576.0,2.0,,,158.4158415841584,,,
user_behavior_daily,577.0,5.0,,,34.5821325648415,,,
user_behavior_daily,578.0,4.0,,,43.32129963898917,,,
user_behavior_daily,579.0,3.0,,,55.97667638483965,,,
user_behavior_daily,580.0,1.0,,,180.45112781954887,,,
user_behavior_daily,581.0,5.0,,,39.50617283950618,,,
user_behavior_daily,582.0,2.0,,,153.60000000000002,,,
user_behavior_daily,583.0,3.0,,,67.89250353606789,,,
user_behavior_daily,584.0,1.0,,,168.12609457092822,,,
user_behavior_daily,585.0,1.0,,,178.43866171003717,,,
user_behavior_daily,586.0,2.0,,,80.60453400503778,,,
user_behavior_daily,587.0,3.0,,,57.65765765765766,,,
user_behavior_daily,588.0,4.0,,,48.607594936708864,,,
user_behavior_daily,589.0,4.0,,,48.1203007518797,,,
user_behavior_daily,590.0,2.0,,,153.11004784688996,,,
user_behavior_daily,591.0,2.0,,,152.38095238095238,,,
user_behavior_daily,592.0,5.0,,,34.69461510661366,,,
user_behavior_daily,593.0,4.0,,,53.06799336650083,,,
user_behavior_daily,594.0,3.0,,,64.0,,,
user_behavior_daily,595.0,4.0,,,49.00459418070444,,,
user_behavior_daily,596.0,5.0,,,37.82505910165485,,,
user_behavior_daily,597.0,5.0,,,37.959667852906286,,,
user_behavior_daily,598.0,2.0,,,116.36363636363636,,,
user_behavior_daily,599.0,2.0,,,84.88063660477454,,,
user_behavior_daily,600.0,3.0,,,69.46454413892909,,,
user_behavior_daily,601.0,4.0,,,42.780748663101605,,,
user_behavior_daily,602.0,1.0,,,176.1467889908257,,,
user_behavior_daily,603.0,2.0,,,104.12147505422992,,,
user_behavior_daily,604.0,2.0,,,145.45454545454544,,,
user_behavior_daily,605.0,3.0,,,75.11737089201878,,,
user_behavior_daily,606.0,4.0,,,49.79253112033196,,,
user_behavior_daily,607.0,5.0,,,38.46153846153847,,,
user_behavior_daily,608.0,3.0,,,72.56235827664399,,,
user_behavior_daily,609.0,3.0,,,60.150375939849624,,,
user_behavior_daily,610.0,5.0,,,32.79808677827127,,,
user_behavior_daily,611.0,5.0,,,36.83806600153492,,,
user_behavior_daily,612.0,1.0,,,196.319018404908,,,
user_behavior_daily,613.0,5.0,,,32.97835795259361,,,
user_behavior_daily,614.0,1.0,,,243.03797468354432,,,
user_behavior_daily,615.0,2.0,,,82.90155440414507,,,
user_behavior_daily,616.0,2.0,,,157.89473684210526,,,
user_behavior_daily,617.0,3.0,,,65.04065040650407,,,
user_behavior_daily,618.0,3.0,,,69.164265129683,,,
user_behavior_daily,619.0,4.0,,,52.573932092004384,,,
user_behavior_daily,620.0,3.0,,,68.23027718550107,,,
user_behavior_daily,621.0,3.0,,,65.08474576271186,,,
user_behavior_daily,622.0,1.0,,,273.5042735042735,,,
user_behavior_daily,623.0,4.0,,,40.62632247143462,,,
user_behavior_daily,624.0,1.0,,,230.21582733812951,,,
user_behavior_daily,625.0,1.0,,,309.67741935483866,,,
user_behavior_daily,626.0,1.0,,,292.6829268292683,,,
user_behavior_daily,627.0,3.0,,,59.47955390334572,,,
user_behavior_daily,628.0,3.0,,,66.39004149377593,,,
user_behavior_daily,629.0,1.0,,,219.6796338672769,,,
user_behavior_daily,630.0,4.0,,,48.2897384305835,,,
user_behavior_daily,631.0,2.0,,,89.05380333951763,,,
user_behavior_daily,632.0,3.0,,,64.73364801078894,,,
user_behavior_daily,633.0,5.0,,,37.10862002319289,,,
user_behavior_daily,634.0,2.0,,,84.06304728546411,,,
user_behavior_daily,635.0,4.0,,,46.71532846715328,,,
user_behavior_daily,636.0,2.0,,,80.13355592654423,,,
user_behavior_daily,637.0,5.0,,,39.457459926017265,,,
user_behavior_daily,638.0,1.0,,,175.82417582417582,,,
user_behavior_daily,639.0,4.0,,,46.287367405978785,,,
user_behavior_daily,640.0,5.0,,,34.557235421166304,,,
user_behavior_daily,641.0,1.0,,,299.06542056074767,,,
user_behavior_daily,642.0,1.0,,,216.7042889390519,,,
user_behavior_daily,643.0,5.0,,,36.96572968810165,,,
user_behavior_daily,644.0,2.0,,,132.78008298755185,,,
user_behavior_daily,645.0,3.0,,,64.2570281124498,,,
user_behavior_daily,646.0,2.0,,,80.20050125313283,,,
user_behavior_daily,647.0,1.0,,,305.73248407643314,,,
user_behavior_daily,648.0,1.0,,,169.91150442477877,,,
user_behavior_daily,649.0,4.0,,,41.848299912816046,,,
user_behavior_daily,650.0,3.0,,,59.004302397049784,,,
user_behavior_daily,651.0,2.0,,,92.21902017291066,,,
user_behavior_daily,652.0,1.0,,,184.97109826589596,,,
user_behavior_daily,653.0,3.0,,,58.82352941176471,,,
user_behavior_daily,654.0,1.0,,,263.01369863013696,,,
user_behavior_daily,655.0,5.0,,,33.814723494188094,,,
user_behavior_daily,656.0,2.0,,,93.3852140077821,,,
user_behavior_daily,657.0,3.0,,,64.47280053727333,,,
user_behavior_daily,658.0,3.0,,,70.17543859649123,,,
user_behavior_daily,659.0,4.0,,,40.712468193384225,,,
user_behavior_daily,660.0,5.0,,,38.96103896103896,,,
user_behavior_daily,661.0,1.0,,,248.06201550387595,,,
user_behavior_daily,662.0,2.0,,,101.3727560718057,,,
user_behavior_daily,663.0,2.0,,,80.74011774600504,,,
user_behavior_daily,664.0,4.0,,,51.66846071044134,,,
user_behavior_daily,665.0,5.0,,,37.38317757009346,,,
user_behavior_daily,666.0,3.0,,,62.1761658031088,,,
user_behavior_daily,667.0,5.0,,,33.20650294015911,,,
user_behavior_daily,668.0,3.0,,,56.50382577987051,,,
user_behavior_daily,669.0,2.0,,,92.39653512993264,,,
user_behavior_daily,670.0,2.0,,,148.14814814814815,,,
user_behavior_daily,671.0,1.0,,,248.06201550387595,,,
user_behavior_daily,672.0,4.0,,,49.561177077955605,,,
user_behavior_daily,673.0,5.0,,,32.82051282051282,,,
user_behavior_daily,674.0,1.0,,,195.9183673469388,,,
user_behavior_daily,675.0,5.0,,,34.5821325648415,,,
user_behavior_daily,676.0,1.0,,,176.1467889908257,,,
user_behavior_daily,677.0,2.0,,,139.33236574746007,,,
user_behavior_daily,678.0,2.0,,,135.9773371104816,,,
user_behavior_daily,679.0,3.0,,,62.950819672131146,,,
user_behavior_daily,680.0,1.0,,,287.4251497005988,,,
user_behavior_daily,681.0,4.0,,,45.60570071258907,,,
user_behavior_daily,682.0,4.0,,,40.78164825828377,,,
user_behavior_daily,683.0,3.0,,,55.87892898719441,,,
user_behavior_daily,684.0,1.0,,,295.3846153846154,,,
user_behavior_daily,685.0,3.0,,,78.62407862407862,,,
user_behavior_daily,686.0,4.0,,,51.64066702528241,,,
user_behavior_daily,687.0,4.0,,,47.1281296023564,,,
user_behavior_daily,688.0,4.0,,,45.7578646329838,,,
user_behavior_daily,689.0,3.0,,,60.415355569540594,,,
user_behavior_daily,690.0,5.0,,,39.6039603960396,,,
user_behavior_daily,691.0,3.0,,,66.3441603317208,,,
user_behavior_daily,692.0,2.0,,,112.14953271028035,,,
user_behavior_daily,693.0,4.0,,,50.5795574288725,,,
user_behavior_daily,694.0,5.0,,,34.383954154727796,,,
user_behavior_daily,695.0,5.0,,,39.63666391412056,,,
user_behavior_daily,696.0,2.0,,,88.72458410351202,,,
user_behavior_daily,697.0,4.0,,,48.854961832061065,,,
user_behavior_daily,698.0,2.0,,,101.91082802547773,,,
user_behavior_daily,699.0,1.0,,,222.73781902552204,,,
user_behavior_daily,700.0,3.0,,,73.50689127105667,,,
user_behavior_active,1.0,4.0,,,13.675213675213676,,,
user_behavior_active,2.0,3.0,,,14.12471825694966,,,
user_behavior_active,3.0,2.0,,,21.02496714848883,,,
user_behavior_active,4.0,3.0,,,11.455847255369928,,,
user_behavior_active,5.0,3.0,,,12.58229700073153,,,
user_behavior_active,6.0,2.0,,,8.51063829787234,,,
user_behavior_active,7.0,4.0,,,16.20421753607103,,,
user_behavior_active,8.0,5.0,,,15.426251691474969,,,
user_behavior_active,9.0,4.0,,,14.40598690364827,,,
user_behavior_active,10.0,4.0,,,13.490035769034236,,,
user_behavior_active,11.0,1.0,,,12.873563218390805,,,
user_behavior_active,12.0,3.0,,,13.017751479289942,,,
user_behavior_active,13.0,4.0,,,10.768562744246635,,,
user_behavior_active,14.0,3.0,,,11.793020457280385,,,
user_behavior_active,15.0,3.0,,,12.314709236031929,,,
user_behavior_active,16.0,5.0,,,16.1804745235317,,,
user_behavior_active,17.0,2.0,,,22.929936305732483,,,
user_behavior_active,18.0,3.0,,,16.21243885394829,,,
user_behavior_active,19.0,1.0,,,10.03584229390681,,,
user_behavior_active,20.0,5.0,,,12.256669069935112,,,
user_behavior_active,21.0,2.0,,,15.27165932452276,,,
user_behavior_active,22.0,5.0,,,16.553692472351052,,,
user_behavior_active,23.0,4.0,,,12.41642788920726,,,
user_behavior_active,24.0,3.0,,,15.988579586009992,,,
user_behavior_active,25.0,3.0,,,9.35125657510228,,,
user_behavior_active,26.0,2.0,,,12.674743709226467,,,
user_behavior_active,27.0,4.0,,,12.816188870151771,,,
user_behavior_active,28.0,5.0,,,17.4346201743462,,,
user_behavior_active,29.0,4.0,,,11.395056556346878,,,
user_behavior_active,30.0,4.0,,,13.059505002632966,,,
user_behavior_active,31.0,3.0,,,17.63409257898604,,,
user_behavior_active,32.0,3.0,,,11.08433734939759,,,
user_behavior_active,33.0,3.0,,,12.668463611859838,,,
user_behavior_active,34.0,1.0,,,17.505470459518598,,,
user_behavior_active,35.0,5.0,,,16.3265306122449,,,
user_behavior_active,36.0,1.0,,,8.275862068965518,,,
user_behavior_active,37.0,2.0,,,17.483443708609272,,,
user_behavior_active,38.0,5.0,,,15.954415954415955,,,
user_behavior_active,39.0,4.0,,,11.07266435986159,,,
user_behavior_active,40.0,4.0,,,13.398163155051323,,,
user_behavior_active,41.0,3.0,,,12.841530054644808,,,
user_behavior_active,42.0,5.0,,,16.510012259910095,,,
user_behavior_active,43.0,2.0,,,11.666666666666666,,,
user_behavior_active,44.0,2.0,,,14.904330312185298,,,
user_behavior_active,45.0,2.0,,,11.469534050179211,,,
user_behavior_active,46.0,5.0,,,17.609046849757675,,,
user_behavior_active,47.0,5.0,,,13.731099305271762,,,
user_behavior_active,48.0,2.0,,,16.197975253093365,,,
user_behavior_active,49.0,5.0,,,12.504765535646207,,,
user_behavior_active,50.0,5.0,,,12.719298245614034,,,
user_behavior_active,51.0,4.0,,,13.577981651376149,,,
user_behavior_active,52.0,3.0,,,18.986323411102173,,,
user_behavior_active,53.0,2.0,,,15.652173913043478,,,
user_behavior_active,54.0,2.0,,,7.992733878292461,,,
user_behavior_active,55.0,5.0,,,12.180609030451524,,,
user_behavior_active,56.0,1.0,,,14.22222222222222,,,
user_behavior_active,57.0,1.0,,,7.6923076923076925,,,
user_behavior_active,58.0,5.0,,,12.017167381974248,,,
user_behavior_active,59.0,4.0,,,12.142237640936688,,,
user_behavior_active,60.0,4.0,,,12.5165271044513,,,
user_behavior_active,61.0,5.0,,,17.01215153681201,,,
user_behavior_active,62.0,4.0,,,13.089005235602096,,,
user_behavior_active,63.0,1.0,,,15.415821501014198,,,
user_behavior_active,64.0,5.0,,,15.802129852284438,,,
user_behavior_active,65.0,4.0,,,14.127144298688194,,,
user_behavior_active,66.0,3.0,,,11.267605633802816,,,
user_behavior_active,67.0,3.0,,,10.557184750733136,,,
user_behavior_active,68.0,2.0,,,20.698576972833116,,,
user_behavior_active,69.0,5.0,,,13.915416098226467,,,
user_behavior_active,70.0,1.0,,,12.186379928315413,,,
user_behavior_active,71.0,4.0,,,15.929203539823009,,,
user_behavior_active,72.0,5.0,,,12.4052377670572,,,
user_behavior_active,73.0,4.0,,,10.737111205794632,,,
user_behavior_active,74.0,1.0,,,7.521367521367521,,,
user_behavior_active,75.0,1.0,,,16.80672268907563,,,
user_behavior_active,76.0,3.0,,,17.471264367816094,,,
user_behavior_active,77.0,1.0,,,14.336917562724016,,,
user_behavior_active,78.0,2.0,,,14.749262536873156,,,
user_behavior_active,79.0,1.0,,,21.62162162162162,,,
user_behavior_active,80.0,3.0,,,18.181818181818183,,,
user_behavior_active,81.0,5.0,,,17.13131313131313,,,
user_behavior_active,82.0,2.0,,,10.821256038647345,,,
user_behavior_active,83.0,4.0,,,12.187896741430386,,,
user_behavior_active,84.0,1.0,,,19.565217391304348,,,
user_behavior_active,85.0,3.0,,,13.729977116704806,,,
user_behavior_active,86.0,4.0,,,14.2239308024988,,,
user_behavior_active,87.0,2.0,,,9.571286141575277,,,
user_behavior_active,88.0,1.0,,,17.391304347826086,,,
user_behavior_active,89.0,2.0,,,15.733015494636472,,,
user_behavior_active,90.0,4.0,,,12.079883097905505,,,
user_behavior_active,91.0,2.0,,,9.210526315789474,,,
user_behavior_active,92.0,3.0,,,11.12618724559023,,,
user_behavior_active,93.0,1.0,,,11.177644710578845,,,
user_behavior_active,94.0,2.0,,,8.88888888888889,,,
user_behavior_active,95.0,4.0,,,13.831258644536652,,,
user_behavior_active,96.0,4.0,,,12.839946500222917,,,
user_behavior_active,97.0,5.0,,,13.031550068587103,,,
user_behavior_active,98.0,5.0,,,19.950124688279303,,,
user_behavior_active,99.0,1.0,,,13.296398891966758,,,
user_behavior_active,100.0,3.0,,,14.416775884665793,,,
user_behavior_active,101.0,1.0,,,11.311053984575835,,,
user_behavior_active,102.0,3.0,,,13.553719008264462,,,
user_behavior_active,103.0,2.0,,,10.76426264800861,,,
user_behavior_active,104.0,3.0,,,9.432902863559798,,,
user_behavior_active,105.0,2.0,,,10.062893081761006,,,
user_behavior_active,106.0,1.0,,,8.205128205128204,,,
user_behavior_active,107.0,2.0,,,16.822429906542055,,,
user_behavior_active,108.0,1.0,,,13.89578163771712,,,
user_behavior_active,109.0,3.0,,,12.542759407069555,,,
user_behavior_active,110.0,3.0,,,14.625228519195613,,,
user_behavior_active,111.0,2.0,,,21.16991643454039,,,
user_behavior_active,112.0,5.0,,,14.058030241111563,,,
user_behavior_active,113.0,3.0,,,13.75590020229265,,,
user_behavior_active,114.0,2.0,,,15.647921760391196,,,
user_behavior_active,115.0,4.0,,,14.656771799628942,,,
user_behavior_active,116.0,2.0,,,19.662058371735792,,,
user_behavior_active,117.0,1.0,,,11.7359413202934,,,
user_behavior_active,118.0,3.0,,,12.752912323727774,,,
user_behavior_active,119.0,1.0,,,10.847457627118644,,,
user_behavior_active,120.0,2.0,,,10.609037328094304,,,
user_behavior_active,121.0,4.0,,,12.661870503597122,,,
user_behavior_active,122.0,5.0,,,14.009661835748792,,,
user_behavior_active,123.0,5.0,,,15.741833923652106,,,
user_behavior_active,124.0,5.0,,,12.062546537602383,,,
user_behavior_active,125.0,3.0,,,11.98589894242068,,,
user_behavior_active,126.0,5.0,,,16.515045486354094,,,
user_behavior_active,127.0,4.0,,,13.773848301535596,,,
user_behavior_active,128.0,3.0,,,11.674774148714384,,,
user_behavior_active,129.0,2.0,,,14.749262536873156,,,
user_behavior_active,130.0,2.0,,,17.576564580559253,,,
user_behavior_active,131.0,5.0,,,14.77933629832364,,,
user_behavior_active,132.0,4.0,,,14.007782101167315,,,
user_behavior_active,133.0,2.0,,,12.070410729253982,,,
user_behavior_active,134.0,1.0,,,12.779552715654953,,,
user_behavior_active,135.0,1.0,,,21.12211221122112,,,
user_behavior_active,136.0,5.0,,,17.879746835443036,,,
user_behavior_active,137.0,1.0,,,18.133333333333333,,,
user_behavior_active,138.0,3.0,,,13.157894736842104,,,
user_behavior_active,139.0,5.0,,,13.49095966620306,,,
user_behavior_active,140.0,5.0,,,18.27912721284479,,,
user_behavior_active,141.0,3.0,,,13.774834437086092,,,
user_behavior_active,142.0,4.0,,,12.32876712328767,,,
user_behavior_active,143.0,2.0,,,9.821428571428571,,,
user_behavior_active,144.0,1.0,,,8.333333333333334,,,
user_behavior_active,145.0,5.0,,,18.53537443111295,,,
user_behavior_active,146.0,3.0,,,16.549570647931304,,,
user_behavior_active,147.0,4.0,,,12.931411096548713,,,
user_behavior_active,148.0,1.0,,,16.623376623376622,,,
user_behavior_active,149.0,3.0,,,10.01788908765653,,,
user_behavior_active,150.0,2.0,,,16.95303550973654,,,
user_behavior_active,151.0,5.0,,,14.556716995741386,,,
user_behavior_active,152.0,1.0,,,20.317460317460316,,,
user_behavior_active,153.0,2.0,,,10.796221322537113,,,
user_behavior_active,154.0,4.0,,,13.175230566534914,,,
user_behavior_active,155.0,1.0,,,16.483516483516482,,,
user_behavior_active,156.0,2.0,,,15.22956326987682,,,
user_behavior_active,157.0,1.0,,,15.48974943052392,,,
user_behavior_active,158.0,4.0,,,14.843006660323502,,,
user_behavior_active,159.0,4.0,,,10.947368421052632,,,
user_behavior_active,160.0,2.0,,,11.175785797438882,,,
user_behavior_active,161.0,1.0,,,11.851851851851851,,,
user_behavior_active,162.0,1.0,,,14.448669201520913,,,
user_behavior_active,163.0,4.0,,,14.90082244799226,,,
user_behavior_active,164.0,1.0,,,17.057569296375267,,,
user_behavior_active,165.0,3.0,,,15.508885298869144,,,
user_behavior_active,166.0,5.0,,,11.22619445372536,,,
user_behavior_active,167.0,5.0,,,15.22911051212938,,,
user_behavior_active,168.0,1.0,,,12.84796573875803,,,
user_behavior_active,169.0,3.0,,,15.766423357664234,,,
user_behavior_active,170.0,5.0,,,19.41587823940765,,,
user_behavior_active,171.0,2.0,,,13.167259786476867,,,
user_behavior_active,172.0,1.0,,,9.034907597535934,,,
user_behavior_active,173.0,2.0,,,11.97860962566845,,,
user_behavior_active,174.0,4.0,,,14.529444138690147,,,
user_behavior_active,175.0,1.0,,,12.573673870333987,,,
user_behavior_active,176.0,3.0,,,12.53012048192771,,,
user_behavior_active,177.0,3.0,,,12.42807825086306,,,
user_behavior_active,178.0,3.0,,,15.499660095173352,,,
user_behavior_active,179.0,3.0,,,14.412136536030342,,,
user_behavior_active,180.0,5.0,,,16.684192078513846,,,
user_behavior_active,181.0,2.0,,,8.540925266903914,,,
user_behavior_active,182.0,4.0,,,12.1384542437174,,,
user_behavior_active,183.0,5.0,,,12.534059945504088,,,
user_behavior_active,184.0,1.0,,,15.584415584415584,,,
user_behavior_active,185.0,5.0,,,13.941018766756033,,,
user_behavior_active,186.0,5.0,,,15.631848064280495,,,
user_behavior_active,187.0,4.0,,,15.491559086395233,,,
user_behavior_active,188.0,1.0,,,11.609498680738788,,,
user_behavior_active,189.0,2.0,,,13.289036544850498,,,
user_behavior_active,190.0,1.0,,,10.945273631840797,,,
user_behavior_active,191.0,2.0,,,9.59651035986914,,,
user_behavior_active,192.0,1.0,,,15.932914046121594,,,
user_behavior_active,193.0,4.0,,,15.806805708013172,,,
user_behavior_active,194.0,3.0,,,12.742812742812744,,,
user_behavior_active,195.0,4.0,,,12.1384542437174,,,
user_behavior_active,196.0,3.0,,,12.433862433862434,,,
user_behavior_active,197.0,3.0,,,12.508884150675197,,,
user_behavior_active,198.0,2.0,,,13.261648745519713,,,
user_behavior_active,199.0,1.0,,,11.657559198542804,,,
user_behavior_active,200.0,2.0,,,11.53450051493306,,,
user_behavior_active,201.0,5.0,,,12.191780821917808,,,
user_behavior_active,202.0,2.0,,,12.836079791847355,,,
user_behavior_active,203.0,1.0,,,15.902140672782874,,,
user_behavior_active,204.0,1.0,,,13.822894168466522,,,
user_behavior_active,205.0,2.0,,,13.735691987513007,,,
user_behavior_active,206.0,4.0,,,12.476007677543189,,,
user_behavior_active,207.0,1.0,,,14.945054945054943,,,
user_behavior_active,208.0,2.0,,,20.0,,,
user_behavior_active,209.0,5.0,,,14.274750575594782,,,
user_behavior_active,210.0,3.0,,,13.28519855595668,,,
user_behavior_active,211.0,4.0,,,11.574952561669829,,,
user_behavior_active,212.0,5.0,,,15.843023255813954,,,
user_behavior_active,213.0,2.0,,,19.047619047619047,,,
user_behavior_active,214.0,1.0,,,7.482993197278912,,,
user_behavior_active,215.0,2.0,,,11.23404255319149,,,
user_behavior_active,216.0,5.0,,,13.13012895662368,,,
user_behavior_active,217.0,4.0,,,12.094653812445223,,,
user_behavior_active,218.0,5.0,,,13.309982486865149,,,
user_behavior_active,219.0,5.0,,,13.36581970066133,,,
user_behavior_active,220.0,2.0,,,21.22719734660033,,,
user_behavior_active,221.0,4.0,,,12.995699952221692,,,
user_behavior_active,222.0,2.0,,,7.944389275074479,,,
user_behavior_active,223.0,4.0,,,12.570839773312724,,,
user_behavior_active,224.0,5.0,,,16.74491392801252,,,
user_behavior_active,225.0,2.0,,,14.492753623188406,,,
user_behavior_active,226.0,5.0,,,15.929203539823009,,,
user_behavior_active,227.0,4.0,,,12.814645308924485,,,
user_behavior_active,228.0,3.0,,,15.781487101669196,,,
user_behavior_active,229.0,2.0,,,23.42064714946071,,,
user_behavior_active,230.0,4.0,,,15.00513874614594,,,
user_behavior_active,231.0,2.0,,,8.494921514312097,,,
user_behavior_active,232.0,5.0,,,12.469352014010507,,,
user_behavior_active,233.0,5.0,,,14.705882352941176,,,
user_behavior_active,234.0,2.0,,,12.842304060434373,,,
user_behavior_active,235.0,2.0,,,23.89937106918239,,,
user_behavior_active,236.0,1.0,,,15.176151761517616,,,
user_behavior_active,237.0,5.0,,,13.966261278932915,,,
